,station_name,poi_name,latitude,longitude,address,distance_m,category
2399,"19th & Girard, PTTI",Stone's Beer & Beverage Market,39.96722057463809,-75.16558206846435,"1701 Fairmount Ave (at 17th St.), Philadelphia, PA 19130",624,Beer Store
2400,City Hall South,City Hall Courtyard,39.95248416722534,-75.16359241655339,"1400 John F. Kennedy Blvd, Philadelphia, PA 19102",79,Plaza
2401,City Hall South,La Colombe Coffee Roasters,39.951659480836746,-75.16523808706552,"1414 S Penn Sq (at S 15th St), Philadelphia, PA 19102",111,Coffee Shop
2402,City Hall South,Dilworth Park,39.95254156143854,-75.16476631164551,"1 Penn Sq (at Market St), Philadelphia, PA 19102",106,Park
2403,City Hall South,The Wanamaker Organ,39.95153586264892,-75.16275209331222,"1300 Market St (inside Macy's), Philadelphia, PA 19107",106,Concert Hall
2404,City Hall South,Philadelphia Film Center,39.950835000213864,-75.16468287084359,"1412 Chestnut St (at PA-611 (Broad St)), Philadelphia, PA 19102",126,Movie Theater
2405,City Hall South,Fogo de Chão Brazilian Steakhouse,39.9509166,-75.1629711,"1337 Chestnut St (at Broad St.), Philadelphia, PA 19107",130,Churrascaria
2406,City Hall South,The Capital Grille,39.95071559112756,-75.16394206082474,"1338 Chestnut St, Philadelphia, PA 19107",122,Steakhouse
2407,City Hall South,City Hall Tower,39.9527307240956,-75.16345739364624,"1400 John F. Kennedy Blvd, Philadelphia, PA 19107",109,Scenic Lookout
2408,City Hall South,Rothman Ice Rink,39.95276979023132,-75.164561457932,"1 Penn Sq, Philadelphia, PA 19102",117,Skating Rink
2409,City Hall South,Blick Art Materials,39.95062050000001,-75.1631590159559,"1330 Chestnut St (btwn Broad and Juniper), Philadelphia, PA 19107",149,Arts and Crafts Store
2410,58th & Spruce,Tabernacle lutheran church,39.95650829427905,-75.23948636474996,"5839 Spruce St (59th St), Philadelphia, PA 19139",71,Church
2411,58th & Spruce,Ol Boys,39.95760956235027,-75.24145088632083,"243 S 60th St, Philadelphia, PA 19139",277,Southern Food Restaurant
2412,58th & Spruce,59th St Baptist Church,39.955534933361804,-75.23976666963782,"315 S 59th St, Philadelphia, PA 19143, Philadelphia, PA 19143",122,Church
2413,58th & Spruce,Sayre High School,39.957501388820205,-75.23869123531121,"5800 Walnut St, Philadelphia, PA 19139",135,High School
2414,58th & Spruce,Delancey Pizza,39.95518464087656,-75.23634620537037,"Philadelphia, PA 19139",234,Pizzeria
2415,58th & Spruce,Masjid Mujahideen - Mosque,39.95760956235027,-75.24145088632083,"Philadelphia, PA 19143",277,Mosque
2416,58th & Spruce,Siddiq's Real Fruit Water Ice,39.95705636881984,-75.24193073230123,"264 S 60th St (Spruce and Locust), Philadelphia, PA 19139",288,Dessert Shop
2417,58th & Spruce,60th & spruce,39.95640635489002,-75.24214617239069,"Philadelphia, PA 19139",293,Other Great Outdoors
2418,58th & Spruce,Cobbs Creek Neighborhood,39.95410841674438,-75.23530230695155,"Philadelphia, PA 19139",376,Neighborhood
2419,58th & Spruce,Hyon's Seafood Restaurant,39.955421855882946,-75.23434041269194,"5600 Spruce St, Philadelphia, PA 19139",383,Seafood Restaurant
2420,Cresson & Levering,The Towpath,40.02641750287507,-75.22460168286256,"Schuylkill River Trail - Philadelphia to Valley Forge, Philadelphia, PA 19127",16,Hiking Trail
2421,Cresson & Levering,Chabaa Thai Bistro,40.025885185734644,-75.22444180920658,"4343 Main St, Philadelphia, PA 19127",69,Thai Restaurant
2422,Cresson & Levering,Taqueria Amor,40.02603429958777,-75.22505097899997,"4410 Main St (btwn Gay St & Levering St), Philadelphia, PA 19127",73,Mexican Restaurant
2423,Cresson & Levering,Lucky's Last Chance,40.02627280871978,-75.2255920094606,"4421 Main St (at Connaroe St), Philadelphia, PA 19127",100,Burger Joint
2424,Cresson & Levering,Volo Coffeehouse,40.025735,-75.223964,"4360 Main St (at Levering St), Philadelphia, PA 19127",95,Coffee Shop
2425,Cresson & Levering,Jake's and Cooper's Wine Bar,40.02573725907788,-75.22425082675446,"4365 Main St, Philadelphia, PA 19127",87,New American Restaurant
2426,Cresson & Levering,Han Dynasty,40.0255810217567,-75.22382460811681,"4356 Main St, Philadelphia, PA 19127",116,Chinese Restaurant
2427,Cresson & Levering,Laxmi's Indian Grille,40.026381441882044,-75.22554688762149,"4425 Main St (at Carson St), Philadelphia, PA 19127",94,Indian Restaurant
2428,Cresson & Levering,Main Street Music,40.02651234507479,-75.22613838994202,"4446 Main St, Philadelphia, PA 19127",143,Record Store
2429,Cresson & Levering,Frak's Steaks And Co.,40.02641750287507,-75.22460168286256,"114 Levering St (at Cresson St.), Philadelphia, PA 19127",16,Sandwich Spot
2430,10th & Chestnut,Lantern Theater Company,39.950837809977145,-75.15642443923339,"923 Ludlow St, Philadelphia, PA 19107",91,Theater
2431,10th & Chestnut,Di Bruno Bros,39.94914816317275,-75.15558693716994,"834 Chestnut St (9th & Sansom Sts.), Philadelphia, PA 19107",139,Gourmet Store
2432,10th & Chestnut,Honeygrow,39.950876736160026,-75.15823287895564,"15 S 11th St, Philadelphia, PA 19107",158,Salad Restaurant
2433,10th & Chestnut,MilkBoy,39.950054498084036,-75.15862724344673,"1100 Chestnut St (at 11th St), Philadelphia, PA 19107",162,Music Venue
2434,10th & Chestnut,Walnut Street Theatre,39.94855258990082,-75.15550363504042,"825 Walnut St (at S 9th St), Philadelphia, PA 19107",196,Theater
2435,10th & Chestnut,MOM's Organic Market,39.9509176085605,-75.15881525621514,"34 S 11th St, Philadelphia, PA 19107",202,Organic Grocery
2436,10th & Chestnut,Sweetgreen,39.94832076167723,-75.15701806486913,"924 Walnut St (at 10th St), Philadelphia, PA 19107",193,Salad Restaurant
2437,10th & Chestnut,Tiffany's Bakery,39.95190742,-75.15715944,"1001 Market St, Philadelphia, PA 19107",209,Bakery
2438,10th & Chestnut,Primo Hoagies,39.94921618698144,-75.15905223327536,"128 S 11th St (btwn Sansom and Walnut), Philadelphia, PA 19107",219,Sandwich Spot
2439,10th & Chestnut,Scoop DeVille,39.949013,-75.15949499999999,"1109 Walnut St, Philadelphia, PA 19107",262,Ice Cream Parlor
2440,"52nd St Station, MFL ",52nd St Station Diner,39.959536576210695,-75.22463112225401,"9 S 52nd St (market st.), Philadelphia, PA 19139",55,Breakfast Spot
2441,"52nd St Station, MFL ",Top Taste,39.96118545959108,-75.22486763865805,"40 N 52nd St, Philadelphia, PA 19139",137,Caribbean Restaurant
2442,"52nd St Station, MFL ",Foot Locker,39.95885708387191,-75.2256190551458,"38 S 52nd St #42, Philadelphia, PA 19139",164,Shoe Store
2443,"52nd St Station, MFL ",Rainbow Shops,39.95988543578071,-75.22529901605239,"5200 Market St, Philadelphia, PA 19139",77,Women's Store
2444,"52nd St Station, MFL ",City Blue,39.96053872197898,-75.22499752222222,"19 North 52nd Street (52nd & Market), Philadelphia, PA 19139",78,Clothing Store
2445,"52nd St Station, MFL ",Yummy Diner,39.96107548513275,-75.22494649221056,"34 N 52nd St, Philadelphia, PA 19139",128,Breakfast Spot
2446,"52nd St Station, MFL ",Brown Sugar Bakery & Cafe,39.956472693718695,-75.22550884791522,"219 S 52nd St (at Chancellor St.), Philadelphia, PA 19139",403,Caribbean Restaurant
2447,"52nd St Station, MFL ",SNIPES,39.959022041598594,-75.22550078253613,"30 S 52nd St, Philadelphia, PA 19139",143,Shoe Store
2448,"52nd St Station, MFL ",Gental Dental,39.95863786053787,-75.22435749633931,"5139 Chestnut St (52nd St), Philadelphia, PA 19139",151,Dentist
2449,"52nd St Station, MFL ",Love Letter: If You Were Here...,39.95970665814838,-75.22264625687936,"Philadelphia, PA 19139",152,Art Gallery
2450,11th & Washington,Nam Phuong Restaurant,39.93651337954465,-75.1619692866496,"1100 Washington Ave (at 11th St), Philadelphia, PA 19147",104,Vietnamese Restaurant
2451,11th & Washington,Le Viet,39.937744633855324,-75.1611508483947,"1019 S 11th St (at Washington Ave), Philadelphia, PA 19147",56,Vietnamese Restaurant
2452,11th & Washington,Viet Huong Restaurant,39.93694005369687,-75.16187535689946,"1110 Washington Ave (at S 11th St), Philadelphia, PA 19147",66,Vietnamese Restaurant
2453,11th & Washington,Pho 75,39.9372143987388,-75.16278704877544,"1122 Washington Ave (btwn 11th St & 12th St), Philadelphia, PA 19147",135,Vietnamese Restaurant
2454,11th & Washington,Ratchada,39.936588872399085,-75.16140559681635,"1117 S 11th St, Philadelphia, PA 19147",74,Thai Restaurant
2455,11th & Washington,Mr. Wish,39.93672787874975,-75.16197329252842,"1100 Washington Ave, Philadelphia, PA 19147",87,Bubble Tea Shop
2456,11th & Washington,Tacos El Rodeo,39.93641106042311,-75.16044855394848,"1000 Washington Ave, Philadelphia, PA 19147",112,Food Truck
2457,11th & Washington,Sky Cafe,39.93701234513389,-75.16293716036692,"1122-38 Washington Ave, Philadelphia, PA 19147",150,Indonesian Restaurant
2458,11th & Washington,Hung Vuong Supermarket,39.93710033865308,-75.16242492056871,"1122 Washington Ave (11th), Philadelphia, PA 19147",105,Grocery Store
2459,11th & Washington,Ricci's Hoagies,39.935359615214104,-75.16183427551566,"1165 S 11th St (at Ellsworth St), Philadelphia, PA 19147",215,Sandwich Spot
2460,42nd & Lancaster,Dwight's Southern Bar-B-Q I,39.96877098028217,-75.21108020038548,"4345 Lancaster Ave, Philadelphia, PA 19104",346,BBQ Joint
2461,42nd & Lancaster,Ward Emmanuel AME Church,39.96588063516381,-75.2097312163097,"728 N 43rd St, Philadelphia, PA 19104",176,Church
2462,42nd & Lancaster,Calvary Episcopal Church,39.967731563521426,-75.20606582768517,"814 N 41st St, Philadelphia, PA 19104",197,Church
2463,42nd & Lancaster,Quality Taste Jamaican Restaurant & Jerk Hut,39.96309900792833,-75.20271181699856,"4002 Lancaster Ave, Philadelphia, PA 19104",604,Caribbean Restaurant
2464,42nd & Lancaster,Family Dollar,39.964815,-75.204508,"4061 Lancaster Ave, Philadelphia, PA 19104",365,Discount Store
2465,42nd & Lancaster,Keiths red snapper,39.96758085823532,-75.21143312818607,"Philadelphia, PA",307,Unknown
2466,42nd & Lancaster,Fresh & Tasty Donuts,39.96476012313984,-75.20544316647442,"4096 Lancaster Ave, Philadelphia, PA 19104",308,Bakery
2467,42nd & Lancaster,Irie Caribbean West Indian Cuisine,39.96504808684384,-75.20490263784194,"4091 Lancaster Ave, Philadelphia, PA 19104",323,Caribbean Restaurant
2468,42nd & Lancaster,Martha washington elementary School,39.9672476692928,-75.21175563255426,"4400 Aspen St, Philadelphia, PA 19104",325,Elementary School
2469,42nd & Lancaster,Texas Wieners,39.96318006960611,-75.20198585537752,"3963 Lancaster Ave (39th and Lancaster ave.), Philadelphia, PA 19104",646,Breakfast Spot
2470,24th & Race SRT,GIANT Food Stores,39.956528,-75.1780137,"60 N 23rd St, Philadelphia, PA 19103",185,Grocery Store
2471,24th & Race SRT,Peddler Coffee,39.9582878249093,-75.17422193303025,"2100 Spring St (at N 21st St), Philadelphia, PA 19103",339,Coffee Shop
2472,24th & Race SRT,The Franklin Institute,39.95820899428082,-75.17313681769541,"222 N 20th St (at Winter St), Philadelphia, PA 19103",431,Science Museum
2473,24th & Race SRT,Trader Joe's,39.954515477766584,-75.17600124570828,"2121 Market St (at 22nd St), Philadelphia, PA 19103",449,Grocery Store
2474,24th & Race SRT,The Train Factory,39.95881303471927,-75.17357392037717,"The Franklin Institute (Floor 1), Philadelphia, PA 19103",400,Exhibit
2475,24th & Race SRT,JG Domestic,39.95718574170839,-75.182156459992,"2929 Arch St, Philadelphia, PA 19104",355,American Restaurant
2476,24th & Race SRT,The Thinker,39.961517839982434,-75.1744483851276,"22nd & Benjamin Franklin Pkwy, Philadelphia, PA 19130",488,Outdoor Sculpture
2477,24th & Race SRT,The Porch at 30th,39.9548016088665,-75.1818731553905,"2955 Market St, Philadelphia, PA 19104",489,Plaza
2478,24th & Race SRT,The Barnes Foundation,39.96058740456865,-75.17260610635446,"2025 Benjamin Franklin Pkwy (at N 20th St), Philadelphia, PA 19130",545,Art Museum
2479,24th & Race SRT,Rodin Museum,39.961923924217444,-75.17394986359872,"2151 Benjamin Franklin Pkwy (at N 22nd St), Philadelphia, PA 19130",550,Art Museum
2480,"Pennsylvania & Fairmount, Perelman Building",Perelman Building,39.967534904419026,-75.17944399501566,"2525 Pennsylvania Ave (at Philadelphia Museum of Art), Philadelphia, PA 19130",8,Art Museum
2481,"Pennsylvania & Fairmount, Perelman Building",Jeanne d'Arc (St. Joan of Arc / 1889),39.96679762678368,-75.17967780691824,"Art Museum Dr (at Kelly Dr), Philadelphia, PA 19130",89,Monument
2482,"Pennsylvania & Fairmount, Perelman Building",Night Dog Statue,39.967533968034566,-75.17882405906273,"Fairmount Ave (at N 25th St), Philadelphia, PA 19130",59,Sculpture Garden
2483,"Pennsylvania & Fairmount, Perelman Building",Azalea Gardens,39.968491103504725,-75.1806746657449,"Kelly Drive (at Waterworks Drive), Philadelphia, PA 19130",140,Garden
2484,"Pennsylvania & Fairmount, Perelman Building",Sunflowers by Vincent Willem van Gogh,39.96616258485492,-75.18056835378131,"2600 Benjamin Franklin Pkwy (at Philadelphia Museum of Art), Philadelphia, PA 19130",182,Exhibit
2485,"Pennsylvania & Fairmount, Perelman Building",Spot Burger,39.96878263353234,-75.18057262844502,"Frankford (Girard), Philadelphia, PA 19125",160,Food Truck
2486,"Pennsylvania & Fairmount, Perelman Building",The Black Taxi,39.968733708308136,-75.17821284406857,"745-747 N 25th St, Philadelphia, PA 19130",168,Pub
2487,"Pennsylvania & Fairmount, Perelman Building",Figs,39.96839401647117,-75.17854186604552,"2501 Meredith St (25th Street), Philadelphia, PA 19130",122,Mediterranean Restaurant
2488,"Pennsylvania & Fairmount, Perelman Building",Philadelphia Museum of Art,39.96580569477017,-75.18122488181689,"2600 Benjamin Franklin Pkwy, Philadelphia, PA 19130",245,Art Museum
2489,"Pennsylvania & Fairmount, Perelman Building",The Bishop's Collar,39.96743480965734,-75.17697414917197,"2349 Fairmount Ave (at 24th St), Philadelphia, PA 19130",217,Bar
2490,6th & Race,Franklin Square,39.95584772036721,-75.15042185783386,"N Franklin St (at Race St), Philadelphia, PA 19106",208,Park
2491,6th & Race,La Colombe Coffee Roasters,39.95056267980895,-75.15075758821155,"100 S Independence Mall West (at Market St), Philadelphia, PA 19106",393,Coffee Shop
2492,6th & Race,Terakawa Ramen,39.955403963762315,-75.15440488682123,"204 N 9th St (btwn Race & Spring St), Philadelphia, PA 19107",418,Ramen Restaurant
2493,6th & Race,Independence National Historical Park,39.95019754597862,-75.14978885650635,"143 S 3rd St (btwn Race & Walnut St), Philadelphia, PA 19106",425,National Park
2494,6th & Race,Independence Beer Garden,39.950323,-75.150707,"100 S Independence Mall W, Philadelphia, PA 19106",418,Beer Garden
2495,6th & Race,Weitzman National Museum of American Jewish History,39.950317,-75.148512,"101 S Independence Mall E (at 5th & Market St), Philadelphia, PA 19106",427,History Museum
2496,6th & Race,La Locanda Del Ghiottone,39.95304470547211,-75.14512461415435,"130 N 3rd St (at Cherry St), Philadelphia, PA 19106",415,Italian Restaurant
2497,6th & Race,Sang Kee Peking Duck House,39.95644347292135,-75.15402667490855,"238 N 9th St, Philadelphia, PA 19107",446,Chinese Restaurant
2498,6th & Race,Pierre's Costumes,39.954389235433915,-75.14443825295403,"211 N 3rd St (Race street), Philadelphia, PA 19106",461,Costume Store
2499,6th & Race,Liberty Bell Center,39.94983155621868,-75.15014013366363,"526 Market St (at 6th St), Philadelphia, PA 19106",467,Historic and Protected Site
2500,Broad & Christian,Sprouts Farmers Market,39.938822,-75.167395,"1000 S Broad St (at Carpenter St), Philadelphia, PA 19146",157,Farmers Market
2501,Broad & Christian,Insomnia Cookies,39.939349,-75.166196,"1420 Carpenter St, Philadelphia, PA 19146",111,Bakery
2502,Broad & Christian,Chipotle Mexican Grill,39.93902286837372,-75.16775132324646,"1000 S Broad St, Philadelphia, PA 19146",148,Mexican Restaurant
2503,Broad & Christian,Target,39.93827619048847,-75.16770356109365,"1020 Broad St, Philadelphia, PA 19146",223,Big Box Store
2504,Broad & Christian,Giant,39.938254,-75.166536,"1001-29 S Broad St, Philadelphia, PA 19147",217,Grocery Store
2505,Broad & Christian,Starbucks,39.93814367595363,-75.16696429034168,"1002 S Broad St (Washington Avenue), Philadelphia, PA 19146",227,Coffee Shop
2506,Broad & Christian,PHS Pop-Up Beer Garden,39.943662083352066,-75.16694956326414,"1442 South St (at Broad & S 15th St), Philadelphia, PA 19103",385,Beer Garden
2507,Broad & Christian,Quetzally Mexican Food,39.941602357178446,-75.16314433413895,"1225 Fitzwater St (at S 12th St), Philadelphia, PA 19147",357,Mexican Restaurant
2508,Broad & Christian,Hawthorne Park,39.94070551841171,-75.16282439231873,"Catharine St (at S 12th St), Philadelphia, PA 19147",352,Park
2509,Broad & Christian,L'Anima,39.939471000000005,-75.17119100000001,"1001 S 17th St (Carpenter), Philadelphia, PA 19146",373,Italian Restaurant
2510,Broad & Cherry,Pennsylvania Academy of the Fine Arts,39.95546461063593,-75.16314124004906,"128 N Broad St (btwn Arch & Race St), Philadelphia, PA 19102",45,Art Museum
2511,Broad & Cherry,Trader Joe's,39.9541911,-75.1624335,"1324 Arch St, Philadelphia, PA 19107",108,Grocery Store
2512,Broad & Cherry,Amuse at Le Meridien,39.954303678615744,-75.16429148186037,"1421 Arch St, Philadelphia, PA 19102",150,French Restaurant
2513,Broad & Cherry,JFK Plaza / Love Park,39.95425579744413,-75.16548536885296,"1501 John F Kennedy Blvd (at N 15th St), Philadelphia, PA 19102",242,Plaza
2514,Broad & Cherry,Nom Wah Philadelphia,39.95652088029104,-75.16062473020692,"218 N 13th St (Vine & Race), Philadelphia, PA 19107",247,Dim Sum Restaurant
2515,Broad & Cherry,Herbiary,39.954782,-75.16001700000001,"51 N 12th St (at Reading Terminal Market), Philadelphia, PA 19107",245,Miscellaneous Store
2516,Broad & Cherry,LOVE Sculpture,39.95401121216688,-75.16539530771263,"JFK Plaza (15th Street and John F. Kennedy Boulevard), Philadelphia, PA 19102",247,Public Art
2517,Broad & Cherry,The Fabric Workshop,39.953868310580994,-75.16019243454018,"1214 Arch St (N 12th St), Philadelphia, PA 19107",266,Art Gallery
2518,Broad & Cherry,City Hall Courtyard,39.95248416722534,-75.16359241655339,"1400 John F. Kennedy Blvd, Philadelphia, PA 19102",298,Plaza
2519,Broad & Cherry,City Hall Tower,39.9527307240956,-75.16345739364624,"1400 John F. Kennedy Blvd, Philadelphia, PA 19107",269,Scenic Lookout
2520,13th & Locust,Green Eggs Café,39.94822970656336,-75.1622783933002,"212 S 13th St (at Locust St), Philadelphia, PA 19107",7,Breakfast Spot
2521,13th & Locust,Little Nonna's,39.94796392396066,-75.16198817025744,"1234 Locust St, Philadelphia, PA 19107",31,Italian Restaurant
2522,13th & Locust,Bud & Marilyn's,39.947792141419676,-75.16225657280376,"1234 Locust St (at S 13th St), Philadelphia, PA 19107",40,Comfort Food Restaurant
2523,13th & Locust,Nest,39.948093,-75.1625,"1301 Locust St, Philadelphia, PA 19107",21,Indoor Play Area
2524,13th & Locust,Cappelli Brothers Cigar Company,39.94843289874222,-75.16207575182774,"211 S. 13 St Philadelphia Pa (13th Walnut Between Locust Street), Philadelphia, PA 19107",34,Hookah Bar
